SeasonEpisode	Scene ID	Token ID	Word Form	POS Tag	Constituency Tag	Lemma	Frameset ID	Word Sense	Speaker	Named Entity Tag	Entity ID	Sentence
/friends-s01e01	7	2	.	.	*))	.	-	-	Paul	*	-	327
												328
/friends-s01e01	7	0	That	DT	(TOP(S(NP*)	that	-	-	Joey_Tribbiani	*	-	328
/friends-s01e01	7	1	was	VBD	(VP*	be	-	-	Joey_Tribbiani	*	-	328
/friends-s01e01	7	2	n't	RB	*	not	-	-	Joey_Tribbiani	*	-	328
/friends-s01e01	7	3	a	DT	(NP*	a	-	-	Joey_Tribbiani	*	-	328
/friends-s01e01	7	4	real	JJ	*	real	-	-	Joey_Tribbiani	*	-	328
/friends-s01e01	7	5	date	NN	*)	date	-	-	Joey_Tribbiani	*	-	328
/friends-s01e01	7	6	?!	IN	(PP*))))	?!	-	-	Joey_Tribbiani	*	-	328
												329
/friends-s01e01	7	0	What	WP	(TOP(SBARQ(WHNP*	what	-	-	Joey_Tribbiani	*	-	329
/friends-s01e01	7	1	the	DT	*	the	-	-	Joey_Tribbiani	*	-	329
/friends-s01e01	7	2	hell	NN	*)	hell	-	-	Joey_Tribbiani	*	-	329
/friends-s01e01	7	3	do	VBP	(SQ*	do	-	-	Joey_Tribbiani	*	-	329
/friends-s01e01	7	4	you	PRP	(NP*)	you	-	-	Joey_Tribbiani	*	-248	329
/friends-s01e01	7	5	do	VB	(VP*	do	-	-	Joey_Tribbiani	*	-	329
/friends-s01e01	7	6	on	IN	(PP*	on	-	-	Joey_Tribbiani	*	-	329
/friends-s01e01	7	7	a	DT	(NP*	a	-	-	Joey_Tribbiani	*	-	329
/friends-s01e01	7	8	real	JJ	*	real	-	-	Joey_Tribbiani	*	-	329
/friends-s01e01	7	9	date	NN	*))))	date	-	-	Joey_Tribbiani	*	-	329
/friends-s01e01	7	10	?	.	*))	?	-	-	Joey_Tribbiani	*	-	329
												330
/friends-s01e01	7	0	Shut	VB	(TOP(S(VP(VP*	shut	-	-	Monica_Geller	*	-	330
/friends-s01e01	7	1	up	RP	(PRT*))	up	-	-	Monica_Geller	*	-	330
/friends-s01e01	7	2	","	","	*	","	-	-	Monica_Geller	*	-	330
/friends-s01e01	7	3	and	CC	*	and	-	-	Monica_Geller	*	-	330
/friends-s01e01	7	4	put	VB	(VP*	put	-	-	Monica_Geller	*	-	330
/friends-s01e01	7	5	my	PRP$	(NP*	my	-	-	Monica_Geller	*	-248	330
/friends-s01e01	7	6	table	NN	*)	table	-	-	Monica_Geller	*	-	330
/friends-s01e01	7	7	back	RB	(ADVP*)))	back	-	-	Monica_Geller	*	-	330
/friends-s01e01	7	8	.	.	*))	.	-	-	Monica_Geller	*	-	330
												331
/friends-s01e01	7	0	Okayyy	NNP	(TOP(FRAG(NP*)	Okayyy	-	-	All	*	-	331
/friends-s01e01	7	1	!	.	*))	!	-	-	All	*	-	331
												332
/friends-s01e01	7	0	All	DT	(TOP(NP(NP*	all	-	-	Chandler_Bing	*	-	332
/friends-s01e01	7	1	right	NN	*)	right	-	-	Chandler_Bing	*	-	332
/friends-s01e01	7	2	","	","	*	","	-	-	Chandler_Bing	*	-	332
/friends-s01e01	7	3	kids	NNS	(NP*)	kid	-	-	Chandler_Bing	*	-	332
/friends-s01e01	7	4	","	","	*	","	-	-	Chandler_Bing	*	-	332
/friends-s01e01	7	5	I	PRP	(S(NP*)	I	-	-	Chandler_Bing	*	-59	332
/friends-s01e01	7	6	got	VBD	(VP*	get	-	-	Chandler_Bing	*	-	332
/friends-s01e01	7	7	ta	NN	(S(NP*)	ta	-	-	Chandler_Bing	*	-	332
/friends-s01e01	7	8	get	VB	(VP*	get	-	-	Chandler_Bing	*	-	332
/friends-s01e01	7	9	to	TO	(S(VP*	to	-	-	Chandler_Bing	*	-	332
/friends-s01e01	7	10	work	VB	(VP*)))))))	work	-	-	Chandler_Bing	*	-	332
/friends-s01e01	7	11	.	.	*))	.	-	-	Chandler_Bing	*	-	332
												333
/friends-s01e01	7	0	If	IN	(TOP(SBAR*	if	-	-	Chandler_Bing	*	-	333
/friends-s01e01	7	1	I	PRP	(S(NP*)	I	-	-	Chandler_Bing	*	-59	333
/friends-s01e01	7	2	do	VBP	(VP*	do	-	-	Chandler_Bing	*	-	333
/friends-s01e01	7	3	n't	RB	(ADVP*)	not	-	-	Chandler_Bing	*	-	333
/friends-s01e01	7	4	input	NN	(NP(NP(NP*)	input	-	-	Chandler_Bing	*	-	333
/friends-s01e01	7	5	those	DT	(NP*	those	-	-	Chandler_Bing	*	-	333
/friends-s01e01	7	6	numbers	NNS	*))	number	-	-	Chandler_Bing	*	-	333
/friends-s01e01	7	7	","	","	*)))	","	-	-	Chandler_Bing	*	-	333
/friends-s01e01	7	8	...	:	*))	...	-	-	Chandler_Bing	*	-	333
												334
/friends-s01e01	7	0	it	PRP	(TOP(S(NP*)	it	-	-	Chandler_Bing	*	-	334
/friends-s01e01	7	1	does	VBZ	(VP*	do	-	-	Chandler_Bing	*	-	334
/friends-s01e01	7	2	n't	RB	*	not	-	-	Chandler_Bing	*	-	334
/friends-s01e01	7	3	make	VB	(VP*	make	-	-	Chandler_Bing	*	-	334
/friends-s01e01	7	4	much	JJ	(NP(NP*)	much	-	-	Chandler_Bing	*	-	334
/friends-s01e01	7	5	of	IN	(PP*	of	-	-	Chandler_Bing	*	-	334
/friends-s01e01	7	6	a	DT	(NP*	a	-	-	Chandler_Bing	*	-	334
/friends-s01e01	7	7	difference	NN	*)))))	difference	-	-	Chandler_Bing	*	-	334
/friends-s01e01	7	8	...	:	*))	...	-	-	Chandler_Bing	*	-	334
												335
/friends-s01e01	7	0	So	RB	(TOP(S(ADVP*)	so	-	-	Rachel_Green	*	-	335
/friends-s01e01	7	1	","	","	*	","	-	-	Rachel_Green	*	-	335
/friends-s01e01	7	2	like	IN	(PP*)	like	-	-	Rachel_Green	*	-	335
/friends-s01e01	7	3	","	","	*	","	-	-	Rachel_Green	*	-	335
/friends-s01e01	7	4	you	PRP	(NP*	you	-	-	Rachel_Green	*	-	335
/friends-s01e01	7	5	guys	NNS	*)	guy	-	-	Rachel_Green	*	-	335
/friends-s01e01	7	6	all	DT	(ADVP*)	all	-	-	Rachel_Green	*	-	335
/friends-s01e01	7	7	have	VBP	(VP*	have	-	-	Rachel_Green	*	-	335
/friends-s01e01	7	8	jobs	NNS	(NP*))	job	-	-	Rachel_Green	*	-	335
/friends-s01e01	7	9	?	.	*))	?	-	-	Rachel_Green	*	-	335
												336
/friends-s01e01	7	0	Yeah	UH	(TOP(S(INTJ*)	yeah	-	-	Monica_Geller	*	-	336
/friends-s01e01	7	1	","	","	*	","	-	-	Monica_Geller	*	-	336
/friends-s01e01	7	2	we	PRP	(NP*)	we	-	-	Monica_Geller	*	-	336
/friends-s01e01	7	3	all	DT	(ADVP*)	all	-	-	Monica_Geller	*	-	336
/friends-s01e01	7	4	have	VBP	(VP*	have	-	-	Monica_Geller	*	-	336
/friends-s01e01	7	5	jobs	NNS	(NP*))	job	-	-	Monica_Geller	*	-	336
/friends-s01e01	7	6	.	.	*))	.	-	-	Monica_Geller	*	-	336
												337
/friends-s01e01	7	0	See	VB	(TOP(S(S(VP*))	see	-	-	Monica_Geller	*	-	337
/friends-s01e01	7	1	","	","	*	","	-	-	Monica_Geller	*	-	337
/friends-s01e01	7	2	that	DT	(NP*)	that	-	-	Monica_Geller	*	-	337
/friends-s01e01	7	3	's	VBZ	(VP*	be	-	-	Monica_Geller	*	-	337
/friends-s01e01	7	4	how	WRB	(SBAR(WHADVP*)	how	-	-	Monica_Geller	*	-	337
/friends-s01e01	7	5	we	PRP	(S(NP*)	we	-	-	Monica_Geller	*	-	337
/friends-s01e01	7	6	buy	VBP	(VP*	buy	-	-	Monica_Geller	*	-	337
/friends-s01e01	7	7	stuff	NN	(NP*)))))	stuff	-	-	Monica_Geller	*	-	337
/friends-s01e01	7	8	.	.	*))	.	-	-	Monica_Geller	*	-	337
												338
/friends-s01e01	7	0	Yeah	UH	(TOP(S(INTJ*)	yeah	-	-	Joey_Tribbiani	*	-	338
/friends-s01e01	7	1	","	","	*	","	-	-	Joey_Tribbiani	*	-	338
/friends-s01e01	7	2	I	PRP	(NP*)	I	-	-	Joey_Tribbiani	*	-183	338
/friends-s01e01	7	3	'm	VBP	(VP*	be	-	-	Joey_Tribbiani	*	-	338
/friends-s01e01	7	4	an	DT	(NP*	a	-	-	Joey_Tribbiani	*	-	338
/friends-s01e01	7	5	actor	NN	*))	actor	-	-	Joey_Tribbiani	*	-183	338
/friends-s01e01	7	6	.	.	*))	.	-	-	Joey_Tribbiani	*	-	338
												339
/friends-s01e01	7	0	Wow	UH	(TOP(INTJ*	wow	-	-	Rachel_Green	*	-	339
/friends-s01e01	7	1	!	.	*))	!	-	-	Rachel_Green	*	-	339
												340
/friends-s01e01	7	0	Would	MD	(TOP(SQ*	would	-	-	Rachel_Green	*	-	340
/friends-s01e01	7	1	I	PRP	(NP*)	I	-	-	Rachel_Green	*	-306	340
/friends-s01e01	7	2	have	VB	(VP*	have	-	-	Rachel_Green	*	-	340
/friends-s01e01	7	3	seen	VBN	(VP*	see	-	-	Rachel_Green	*	-	340
/friends-s01e01	7	4	you	PRP	(NP*)	you	-	-	Rachel_Green	*	-183	340
/friends-s01e01	7	5	in	IN	(PP*	in	-	-	Rachel_Green	*	-	340
/friends-s01e01	7	6	anything	NN	(NP*))))	anything	-	-	Rachel_Green	*	-	340
/friends-s01e01	7	7	?	.	*))	?	-	-	Rachel_Green	*	-	340
												341
/friends-s01e01	7	0	I	PRP	(TOP(S(NP*)	I	-	-	Joey_Tribbiani	*	-183	341
/friends-s01e01	7	1	doubt	VBP	(VP*	doubt	-	-	Joey_Tribbiani	*	-	341
/friends-s01e01	7	2	it	PRP	(NP*))	it	-	-	Joey_Tribbiani	*	-	341
/friends-s01e01	7	3	.	.	*))	.	-	-	Joey_Tribbiani	*	-	341
												342
/friends-s01e01	7	0	Mostly	RB	(TOP(FRAG(ADVP*)	mostly	-	-	Joey_Tribbiani	*	-	342
/friends-s01e01	7	1	regional	JJ	(NP*	regional	-	-	Joey_Tribbiani	*	-	342
/friends-s01e01	7	2	work	NN	*)	work	-	-	Joey_Tribbiani	*	-	342
/friends-s01e01	7	3	.	.	*))	.	-	-	Joey_Tribbiani	*	-	342
												343
/friends-s01e01	7	0	Oh	UH	(TOP(S(INTJ*)	oh	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	1	wait	VB	(VP*	wait	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	2	","	","	*	","	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	3	wait	VB	*	wait	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	4	","	","	*	","	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	5	unless	IN	(SBAR*	unless	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	6	you	PRP	(S(NP*)	you	-	-	Monica_Geller	*	-306	343
/friends-s01e01	7	7	happened	VBD	(VP*	happen	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	8	to	TO	(S(VP*	to	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	9	catch	VB	(VP*	catch	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	10	the	DT	(NP(NP(NP*	the	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	11	Reruns	NNS	*	rerun	-	-	Monica_Geller	(MISC)	-	343
/friends-s01e01	7	12	'	POS	*)	'	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	13	production	NN	*)	production	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	14	of	IN	(PP*	of	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	15	Pinocchio	NNP	(NP*)))	Pinocchio	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	16	","	","	*	","	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	17	at	IN	(PP*	at	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	18	the	DT	(NP(NP*	the	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	19	little	JJ	*	little	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	20	theater	NN	*)	theater	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	21	in	IN	(PP*	in	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	22	the	DT	(NP*	the	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	23	park	NN	*)))))))))))	park	-	-	Monica_Geller	*	-	343
/friends-s01e01	7	24	.	.	*))	.	-	-	Monica_Geller	*	-	343
												344
/friends-s01e01	7	0	Look	VB	(TOP(S(S(VP*))	look	-	-	Joey_Tribbiani	*	-	344
/friends-s01e01	7	1	","	","	*	","	-	-	Joey_Tribbiani	*	-	344
/friends-s01e01	7	2	it	PRP	(NP*)	it	-	-	Joey_Tribbiani	*	-	344
/friends-s01e01	7	3	was	VBD	(VP*	be	-	-	Joey_Tribbiani	*	-	344
/friends-s01e01	7	4	a	DT	(NP*	a	-	-	Joey_Tribbiani	*	-	344
/friends-s01e01	7	5	job	NN	*)	job	-	-	Joey_Tribbiani	*	-	344
/friends-s01e01	7	6	all	RB	(ADVP*	all	-	-	Joey_Tribbiani	*	-	344
/friends-s01e01	7	7	right	RB	*))	right	-	-	Joey_Tribbiani	*	-	344
/friends-s01e01	7	8	?	.	*))	?	-	-	Joey_Tribbiani	*	-	344
												345
/friends-s01e01	7	0	'	''	(TOP(S*	'	-	-	Chandler_Bing	*	-	345
/friends-s01e01	7	1	Look	VB	(ADVP*)	look	-	-	Chandler_Bing	*	-	345
/friends-s01e01	7	2	","	","	*	","	-	-	Chandler_Bing	*	-	345
/friends-s01e01	7	3	Gippetto	NNP	(NP*)	Gippetto	-	-	Chandler_Bing   (	PERSON)	-183	345
/friends-s01e01	7	4	","	","	*	","	-	-	Chandler_Bing	*	-	345
/friends-s01e01	7	5	I	PRP	(NP*)	I	-	-	Chandler_Bing	*	-59	345
/friends-s01e01	7	6	'm	VBP	(VP*	be	-	-	Chandler_Bing	*	-	345
/friends-s01e01	7	7	a	DT	(NP*	a	-	-	Chandler_Bing	*	-	345
/friends-s01e01	7	8	real	JJ	*	real	-	-	Chandler_Bing	*	-	345
/friends-s01e01	7	9	live	JJ	*	live	-	-	Chandler_Bing	*	-	345
/friends-s01e01	7	10	boy	NN	*))	boy	-	-	Chandler_Bing	*	-183	345
/friends-s01e01	7	11	.	.	*))	.	-	-	Chandler_Bing	*	-	345
												346
/friends-s01e01	7	0	'	''	(TOP(NP*))	'	-	-	Chandler_Bing	*	-	346
												347
/friends-s01e01	7	0	I	PRP	(TOP(S(NP*)	I	-	-	Joey_Tribbiani	*	-183	347
/friends-s01e01	7	1	will	MD	(VP*	will	-	-	Joey_Tribbiani	*	-	347
/friends-s01e01	7	2	not	RB	*	not	-	-	Joey_Tribbiani	*	-	347
/friends-s01e01	7	3	take	VB	(VP*	take	-	-	Joey_Tribbiani	*	-	347
/friends-s01e01	7	4	this	DT	(NP*	this	-	-	Joey_Tribbiani	*	-	347
/friends-s01e01	7	5	abuse	NN	*)))	abuse	-	-	Joey_Tribbiani	*	-	347
/friends-s01e01	7	6	.	.	*))	.	-	-	Joey_Tribbiani	*	-	347
												348
/friends-s01e01	7	0	You	PRP	(TOP(S(S(NP*)	you	-	-	Chandler_Bing	*	-183	348
/friends-s01e01	7	1	're	VBP	(VP*	be	-	-	Chandler_Bing	*	-	348
/friends-s01e01	7	2	right	RB	(ADJP*)))	right	-	-	Chandler_Bing	*	-	348
/friends-s01e01	7	3	","	","	*	","	-	-	Chandler_Bing	*	-	348
/friends-s01e01	7	4	I	PRP	(NP*)	I	-	-	Chandler_Bing	*	-59	348
/friends-s01e01	7	5	'm	VBP	(VP*	be	-	-	Chandler_Bing	*	-	348
/friends-s01e01	7	6	sorry	JJ	(ADJP*))	sorry	-	-	Chandler_Bing	*	-	348
/friends-s01e01	7	7	.	.	*))	.	-	-	Chandler_Bing	*	-	348
												349
/friends-s01e01	7	0	""""	``	(TOP(S*	""""	-	-	Chandler_Bing	*	-	349
/friends-s01e01	7	1	Once	RB	(NP*	once	-	-	Chandler_Bing	(DATE)	-	349
/friends-s01e01	7	2	I	PRP	*)	I	-	-	Chandler_Bing	*	-183	349
/friends-s01e01	7	3	was	VBD	(VP*	be	-	-	Chandler_Bing	*	-	349
/friends-s01e01	7	4	a	DT	(NP(NP*	a	-	-	Chandler_Bing	*	-	349
/friends-s01e01	7	5	wooden	JJ	*	wooden	-	-	Chandler_Bing	*	-	349
/friends-s01e01	7	6	boy	NN	*)	boy	-	-	Chandler_Bing	*	-183	349
/friends-s01e01	7	7	","	","	*	","	-	-	Chandler_Bing	*	-	349
/friends-s01e01	7	8	a	DT	(NP*	a	-	-	Chandler_Bing	*	-	349
/friends-s01e01	7	9	little	JJ	(ADJP*	little	-	-	Chandler_Bing	*	-	349
/friends-s01e01	7	10	wooden	JJ	*)	wooden	-	-	Chandler_Bing	*	-	349
/friends-s01e01	7	11	boy	NN	*)	boy	-	-	Chandler_Bing	*	-183	349
/friends-s01e01	7	12	...	:	*))	...	-	-	Chandler_Bing	*	-	349
/friends-s01e01	7	13	""""	''	*))	""""	-	-	Chandler_Bing	*	-	349
												350
/friends-s01e01	7	0	You	PRP	(TOP(S(NP*)	you	-	-	Joey_Tribbiani	*	-	350
/friends-s01e01	7	1	should	MD	(VP*	should	-	-	Joey_Tribbiani	*	-	350
/friends-s01e01	7	2	both	CC	(VP(ADVP*)	both	-	-	Joey_Tribbiani	*	-	350
/friends-s01e01	7	3	know	VB	*	know	-	-	Joey_Tribbiani	*	-	350
/friends-s01e01	7	4	","	","	*	","	-	-	Joey_Tribbiani	*	-	350
/friends-s01e01	7	5	that	IN	(SBAR*	that	-	-	Joey_Tribbiani	*	-	350
/friends-s01e01	7	6	he	PRP	(S(NP*)	he	-	-	Joey_Tribbiani	*	-59	350
/friends-s01e01	7	7	's	VBZ	(VP*	be	-	-	Joey_Tribbiani	*	-	350
/friends-s01e01	7	8	a	DT	(NP*	a	-	-	Joey_Tribbiani	*	-	350
/friends-s01e01	7	9	dead	JJ	*	dead	-	-	Joey_Tribbiani	*	-	350
/friends-s01e01	7	10	man	NN	*))))))	man	-	-	Joey_Tribbiani	*	-59	350
/friends-s01e01	7	11	.	.	*))	.	-	-	Joey_Tribbiani	*	-	350
												351
/friends-s01e01	7	0	Oh	UH	(TOP(FRAG(INTJ*)	oh	-	-	Joey_Tribbiani	*	-	351
/friends-s01e01	7	1	","	","	*	","	-	-	Joey_Tribbiani	*	-	351
/friends-s01e01	7	2	Chandler	NNP	(NP*)	Chandler	-	-	Joey_Tribbiani   (	PERSON)	-59	351
/friends-s01e01	7	3	?	.	*))	?	-	-	Joey_Tribbiani	*	-	351
												352
/friends-s01e01	7	0	So	RB	(TOP(SBARQ*	so	-	-	Monica_Geller	*	-	352
/friends-s01e01	7	1	how	WRB	(WHADVP*	how	-	-	Monica_Geller	*	-	352
/friends-s01e01	7	2	you	PRP	(NP*))	you	-	-	Monica_Geller	*	-306	352
/friends-s01e01	7	3	doing	VBG	(SQ(VP*	do	-	-	Monica_Geller	*	-	352
/friends-s01e01	7	4	today	NN	(NP-TMP*)))	today	-	-	Monica_Geller	(DATE)	-	352
/friends-s01e01	7	5	?	.	*))	?	-	-	Monica_Geller	*	-	352
												353
/friends-s01e01	7	0	Did	VBD	(TOP(SQ*	do	-	-	Monica_Geller	*	-	353
/friends-s01e01	7	1	you	PRP	(NP*)	you	-	-	Monica_Geller	*	-306	353
/friends-s01e01	7	2	sleep	VB	(VP*	sleep	-	-	Monica_Geller	*	-	353
/friends-s01e01	7	3	okay	JJ	(ADJP*))	okay	-	-	Monica_Geller	*	-	353
/friends-s01e01	7	4	?	.	*))	?	-	-	Monica_Geller	*	-	353
												354
/friends-s01e01	7	0	Talk	NN	(TOP(NP(NP*)	talk	-	-	Monica_Geller	*	-	354
/friends-s01e01	7	1	to	TO	(PP*	to	-	-	Monica_Geller	*	-	354
/friends-s01e01	7	2	Barry	NNP	(NP*))	Barry	-	-	Monica_Geller   (	PERSON)	-29	354
/friends-s01e01	7	3	?	.	*))	?	-	-	Monica_Geller	*	-	354
												355
/friends-s01e01	7	0	I	PRP	(TOP(S(NP*)	I	-	-	Monica_Geller	*	-248	355
/friends-s01e01	7	1	ca	MD	(VP*	can	-	-	Monica_Geller	*	-	355
/friends-s01e01	7	2	n't	RB	*	not	-	-	Monica_Geller	*	-	355
/friends-s01e01	7	3	stop	VB	(VP*	stop	-	-	Monica_Geller	*	-	355
/friends-s01e01	7	4	smiling	VBG	(NP*)))	smile	-	-	Monica_Geller	*	-	355
/friends-s01e01	7	5	.	.	*))	.	-	-	Monica_Geller	*	-	355
												356
/friends-s01e01	7	0	I	PRP	(TOP(S(NP*)	I	-	-	Rachel_Green	*	-306	356
/friends-s01e01	7	1	can	MD	(VP*	can	-	-	Rachel_Green	*	-	356
/friends-s01e01	7	2	see	VB	(VP*	see	-	-	Rachel_Green	*	-	356
/friends-s01e01	7	3	that	DT	(NP*)))	that	-	-	Rachel_Green	*	-	356
/friends-s01e01	7	4	.	.	*))	.	-	-	Rachel_Green	*	-	356
												357
/friends-s01e01	7	0	You	PRP	(TOP(S(NP*)	you	-	-	Rachel_Green	*	-248	357
/friends-s01e01	7	1	look	VBP	(VP*	look	-	-	Rachel_Green	*	-	357
/friends-s01e01	7	2	like	IN	(SBAR*	like	-	-	Rachel_Green	*	-	357
/friends-s01e01	7	3	you	PRP	(S(NP*)	you	-	-	Rachel_Green	*	-248	357
/friends-s01e01	7	4	slept	VBD	(VP*	sleep	-	-	Rachel_Green	*	-	357
/friends-s01e01	7	5	with	IN	(PP*	with	-	-	Rachel_Green	*	-	357
/friends-s01e01	7	6	a	DT	(NP*	a	-	-	Rachel_Green	*	-	357
/friends-s01e01	7	7	hanger	NN	*))	hanger	-	-	Rachel_Green	*	-	357
/friends-s01e01	7	8	in	IN	(PP*	in	-	-	Rachel_Green	*	-	357
/friends-s01e01	7	9	your	PRP$	(NP*	you	-	-	Rachel_Green	*	-248	357
/friends-s01e01	7	10	mouth	NN	*))))))	mouth	-	-	Rachel_Green	*	-	357
/friends-s01e01	7	11	.	.	*))	.	-	-	Rachel_Green	*	-	357
												358
/friends-s01e01	7	0	I	PRP	(TOP(S(S(NP*)	I	-	-	Monica_Geller	*	-248	358
/friends-s01e01	7	1	know	VBP	(VP*))	know	-	-	Monica_Geller	*	-	358
/friends-s01e01	7	2	","	","	*	","	-	-	Monica_Geller	*	-	358
/friends-s01e01	7	3	he	PRP	(NP*)	he	-	-	Monica_Geller	*	-284	358
/friends-s01e01	7	4	's	VBZ	(VP*	be	-	-	Monica_Geller	*	-	358
/friends-s01e01	7	5	just	RB	(ADVP*	just	-	-	Monica_Geller	*	-	358
/friends-s01e01	7	6	so	RB	*)	so	-	-	Monica_Geller	*	-	358
/friends-s01e01	7	7	","	","	*	","	-	-	Monica_Geller	*	-	358
/friends-s01e01	7	8	so	RB	(ADVP*))	so	-	-	Monica_Geller	*	-	358
/friends-s01e01	7	9	...	:	*))	...	-	-	Monica_Geller	*	-	358
												359
/friends-s01e01	7	0	Do	VBP	(TOP(SQ*	do	-	-	Monica_Geller	*	-	359
/friends-s01e01	7	1	you	PRP	(NP*)	you	-	-	Monica_Geller	*	-306	359
/friends-s01e01	7	2	remember	VB	(VP*	remember	-	-	Monica_Geller	*	-	359
/friends-s01e01	7	3	you	PRP	(NP(NP*)	you	-	-	Monica_Geller	*	-306	359
/friends-s01e01	7	4	and	CC	*	and	-	-	Monica_Geller	*	-	359
/friends-s01e01	7	5	Tony	NNP	(NP*	Tony	-	-	Monica_Geller   (	PERSON*	(373	359
/friends-s01e01	7	6	DeMarco	NNP	*)))	DeMarco	-	-	Monica_Geller	*)	373)	359
/friends-s01e01	7	7	?	.	*))	?	-	-	Monica_Geller	*	-	359
												360
/friends-s01e01	7	0	Oh	UH	(TOP(FRAG(INTJ*)	oh	-	-	Rachel_Green	*	-	360
/friends-s01e01	7	1	","	","	*	","	-	-	Rachel_Green	*	-	360
/friends-s01e01	7	2	yeah	NN	(NP*)	yeah	-	-	Rachel_Green	*	-	360
/friends-s01e01	7	3	.	.	*))	.	-	-	Rachel_Green	*	-	360
												361
/friends-s01e01	7	0	Well	RB	(TOP(S(INTJ*)	well	-	-	Monica_Geller	*	-	361
/friends-s01e01	7	1	","	","	*	","	-	-	Monica_Geller	*	-	361
/friends-s01e01	7	2	it	PRP	(NP*)	it	-	-	Monica_Geller	*	-	361
/friends-s01e01	7	3	's	VBZ	(VP*	be	-	-	Monica_Geller	*	-	361
/friends-s01e01	7	4	like	IN	(PP*	like	-	-	Monica_Geller	*	-	361
/friends-s01e01	7	5	that	DT	(NP*)))	that	-	-	Monica_Geller	*	-	361
/friends-s01e01	7	6	.	.	*))	.	-	-	Monica_Geller	*	-	361
												362
/friends-s01e01	7	0	With	IN	(TOP(FRAG(PP*	with	-	-	Monica_Geller	*	-	362
/friends-s01e01	7	1	feelings	NNS	(NP*))	feeling	-	-	Monica_Geller	*	-	362
/friends-s01e01	7	2	.	.	*))	.	-	-	Monica_Geller	*	-	362
												363
/friends-s01e01	7	0	Oh	UH	(TOP(S(VP(NP(INTJ*)	oh	-	-	Rachel_Green	*	-	363
/friends-s01e01	7	1	wow	NN	(NP*)))	wow	-	-	Rachel_Green	*	-	363
/friends-s01e01	7	2	.	.	*))	.	-	-	Rachel_Green	*	-	363
												364
/friends-s01e01	7	0	Are	VBP	(TOP(SQ*	be	-	-	Rachel_Green	*	-	364
/friends-s01e01	7	1	you	PRP	(NP*)	you	-	-	Rachel_Green	*	-248	364
/friends-s01e01	7	2	in	IN	(PP*	in	-	-	Rachel_Green	*	-	364
/friends-s01e01	7	3	trouble	NN	(NP*))	trouble	-	-	Rachel_Green	*	-	364
/friends-s01e01	7	4	.	.	*))	.	-	-	Rachel_Green	*	-	364
												365
/friends-s01e01	7	0	Big	JJ	(TOP(NP*	big	-	-	Monica_Geller	*	-	365
/friends-s01e01	7	1	time	NN	*	time	-	-	Monica_Geller	*	-	365
/friends-s01e01	7	2	!	.	*))	!	-	-	Monica_Geller	*	-	365
												366
/friends-s01e01	7	0	Want	VB	(TOP(SQ(VP*	want	-	-	Rachel_Green	*	-	366
/friends-s01e01	7	1	a	DT	(NP*	a	-	-	Rachel_Green	*	-	366
/friends-s01e01	7	2	wedding	NN	*	wedding	-	-	Rachel_Green	*	-	366
/friends-s01e01	7	3	dress	NN	*))	dress	-	-	Rachel_Green	*	-	366
/friends-s01e01	7	4	?	.	*))	?	-	-	Rachel_Green	*	-	366
												367
/friends-s01e01	7	0	Hardly	RB	(TOP(S(VP(ADVP*)	hardly	-	-	Rachel_Green	*	-	367
/friends-s01e01	7	1	used	VBN	*)	use	-	-	Rachel_Green	*	-	367
/friends-s01e01	7	2	.	.	*))	.	-	-	Rachel_Green	*	-	367
												368
/friends-s01e01	7	0	I	PRP	(TOP(S(NP*)	I	-	-	Monica_Geller	*	-248	368
/friends-s01e01	7	1	think	VBP	(VP*	think	-	-	Monica_Geller	*	-	368
/friends-s01e01	7	2	we	PRP	(SBAR(S(NP*)	we	-	-	Monica_Geller	*	-	368
/friends-s01e01	7	3	are	VBP	(VP*	be	-	-	Monica_Geller	*	-	368
/friends-s01e01	7	4	getting	VBG	(VP*	get	-	-	Monica_Geller	*	-	368
/friends-s01e01	7	5	a	DT	(ADVP(ADVP(NP*	a	-	-	Monica_Geller	*	-	368
/friends-s01e01	7	6	little	JJ	*)	little	-	-	Monica_Geller	*	-	368
/friends-s01e01	7	7	ahead	RB	*)	ahead	-	-	Monica_Geller	*	-	368
